image/key,en_caption_2,es_caption_2
d24cb08c264b7055,A man giving a certificate to a woman.,Hombre dándole un reconocimiento a mujer mayor en evento
d27c8a8849004e57,A private airplane in a grassy field with trees in the distance.,Avioneta en el campo detenida por la tarde
d2816bb05dacd8c7,A cup of tea on a saucer placed on a table.,Taza de café sobre la mesa de madera
d282773b4822c67f,A statue of a cartoon character on a pedestal on a brick sidewalk with trees and houses in the distance.,Escultura de hombrecito en la explanada de la ciudad
d29d877aa02a2456,Several items in a shop.,Puesto de mercado asiático de comida
d2c41d3726d42dc1,Two people relaxing outside the house.,Vista aérea de pareja sentada en jardín platicando
d2c432442c42d148,A raw meat on the white plate.,Rebanadas de carne cruda en plato sobre la mesa
d2dbb8bcc94d03d2,A large painting showing various scenes at several levels.,Pared con pinturas antiguas referentes a la religión
d301ef42c7ae907f,A temple with a crowd all around.,"Entrada a zona turística china, personas caminando y bosque al fondo"
d30623b92d4054bd,A woman preparing food on the street.,Mujer preparando comida tradicional en puesto informal
d3133a141bdbef20,A man at a street side stall.,"Hombre observando joyería de negocio informal, bancos azules y retratos de personas"
d31afaabb0069c28,A grocery shop with customers.,"Personas en mercado, tienda de abarrotes y negocio informal"
d32439050c35b5e2,A man standing and speaking with a mike in his hand.,Hombre afroamericano al interior de auditorio
d326d1efa87d68dc,A group of people holding a large banner and protesting on the steps of a building.,Grupo de personas manifestándose al exterior de edificio de oficinas
d34712b08e497ef6,Two stacks of wrapped sausages in a bin.,Salchichas en empaque individual en refrigerados
d351592d1a8a9cc2,A white cathedral with a domed tower in a town with mountains and trees in the background.,Gran iglesia de pequeño poblado
d35a1b87fe4ab6c2,A building with closed doors and windows.,Edificio de oficinas abandonado en la ciudad
d36aef7f8224a0ec,A bench on a sandy pathway with a road and a building behind it.,Banca en el parque de bonita colonia
d36ddc1f1ba9b234,A mosque with people all around.,Bonita plaza en la ciudad con pocas personas
d37bf2549a46e32f,A little boy smiling with hands behind his head.,Retrato de niña con pelo corto en blanco y negro.
d37f670d6c23dfa4,A group of firefighters.,Soldados y bomberos en uniforme platicando en la calle.
d385cfbd6b2106e9,Interior of supermarket.,Exterior de negocio comercial de pasteles
d3980ee80afa4153,Plowed field and trees at a distance.,"Campo con tierra arada lista para sembrar, rodeado de pasto y árboles."
d3ab78ba3ce7e392,Aircraft in flight.,Avioneta militar volando en cielo azul
d3c2e29e292589a3,Chicken and other ingredients on the white plate.,Ensalada de vegetales y pollo empanizado servido en plato y cubiertos
d3c6113993a2e00c,People standing near the street signs.,Personas paradas a un cosatado de letreros que señalizan ciertos lugares visto desde un parabrisas.
d3cce9af11e8929b,A person is standing in front of the temple.,Hombre sosteniendo caja que contenía aves frente un recinto tradicional chino y personas pasando.
d3de1e1d1e657120,An empty baby crib in a closed room.,Cuna de luna colorida en interior de hogar.
d3e5685b6ac39216,A crowd of people with winter caps.,Personas manifestándose con luces y letreros.
d407b71eac6effc2,A bunch of yellow coral mushroom growing on the forest floor.,Clase de hongos creciendo en la tierra y pasto.
d41feab86e0e10bb,Balloon water tub near the dining table in the garden.,Patio con alberca inflable y mesita de exterior con bella vista al bosque.
d430183dcb796505,Two people are posing together.,Mujer recargando levemente su cabeza contra la de un chico con naturaleza de fondo.
d450ac5ee8e63b45,A man wearing spectacles is beside the wall.,Hombre de negocios vestido con gabardina sentado en una silla en lugar con poca audiencia.
d455a2b95533d7a2,A pile of sea bream fish on a blue mat.,Pescados en cubo.
d475b59d36e0aaa5,The beautiful woman wearing black dress and giving speech on the dais.,Mujer hablando por micrófono en un audirtorio.
d47b012d4c05a812,The person holding the umbrella and walking on the footpath.,Niño sosteniendo una sombrilla mientras camina por la acera.
d486593301985699,Wave behind a boat under a cloudy blue sky.,Espuma de mar provocada por motor de un bote.
d48f8be25a4b21c6,Several people in ancient mountain ruins under a cloudy sky.,Personas recorriendo sitio arqueológico en día nublado.
d490df2079e32bc4,A peacock displaying its feathers in a forest with a few peahens nearby.,Pavo real visto desde la parte de atrás en medio de la naturaleza.
d49eccd223ed16f1,Two outdoor chairs with red pillows by a sandy beach with a tree behind.,Sillas y mesas de mimbre de un hotel a pie de playa de día.
d4c74e2b419d43af,A group of people sitting at a pier with many shops and crowds nearby.,Visitantes recorriendo sitio público en zona costera con negocios.
d4e2dfbeeccbb8b8,Group of people discussing in a room.,Hombres sentados alrededor de una mesa compartiendo ideas y opiniones dentro de un espacio de trabajo.
d4e4cd0c60a611df,Chicken with tomato and mushroom sauce cooking in a black pan.,Olla de guisado en la estufa.
d4ea70ad745bccdf,Many people visiting the ruins of the oval amphitheater called Colosseum on a sunny day.,Coliseo Romano y alrededores donde hay personas en fila para entrar y vehículos tansitando.
d4eaa49f759440ea,An ancient ruin with walls made of stacked stones under the blue sky.,Parte de consrtucción realizada con rocas.
d5042251ad321ea8,A black folder with some printed writing is on a white sheet.,Parte trasera de funda de disco de vinilo sobre tela blanca.
d50ef6ac5450d197,People standing in a dark room with a lights show of dots of several colors.,Sala llena de luces y espejos de una exposición.
d5184b5a9db46890,An orange pickup truck on a beach.,Camioneta naranja de equipo de ayuda en la playa.
d54722a98d199608,An empty grassy field under the blue sky.,Campo y cielo despejado.
d55305281107621d,Snow removal machines clearing the snow in front of buildings surrounded by dry trees.,Tractor quitando tirando nieve en un poblado.
d55f8d43c5226edb,Two old stone sculptures with crosses on them.,Detalles de cruces en pared de cemento.
d56018ad1f8c6665,Two business people talking in a room surrounded by several people.,Hombres en traje platicando en una reunión.
d568dcd3688ff367,A blue damselfly on grass.,Acercamiento de un caballito del diablo sobre la hierba
d58d68a3fcc173c4,A huge dilapidated palace in the snow.,Palacio grande al fondo y lugar lleno de nieve
d597dbfe1d6b5828,Dragonfly on a flower bud with another flower in the blurry background.,Acercamiento de una libélula sobre una hoja y flor rosada al fondo
d5a9c6de352d4e6c,A van with vertical black and yellow stripes on the road with a panoramic view under a blue sky.,Camioneta tipo van sobre la carretera vacía y cielo azul
d5ad49d0c1eb85eb,A view of a restaurant at the bottom floor of a building at night.,Exterior de edificio con negocios en l planta baja por la noche
d5ae45239b54251a,A pepperoni pizza on a white plate placed on the table.,Pizza de pepperoni servida en un plato sobre la mesa
d5b08533268c2070,Raspberries on a piece of bread placed on a green table.,Tarta con zarzamora sobre fondo verde
d5b67ca23ee43472,Wooden pier on the lake surrounded by trees.,Puente de madera en el lago rodeado de un bosque en día soleado
d5c17a71491c963c,Food stalls in an airport.,"Área de comida de un aeropuerto con sillas, mesas y poca gente"
d5c4af80c917050f,A cup of green tea in a white cup on a black saucer.,Acercamiento de taza de té japonesa sobre la mesa y menú
d5c8445924559bf0,Thin tall trees in a forest with sunlight falling from above.,Bosque lleno de árboles altos y brillo del sol
d5ce605ce04eeea8,A black metal plate on a cement wall with the house number written on it and a drain pipe beside it.,Figurilla decorativa en pared con el número de domicilio.
d5ed0d7834b18337,A group of people holding a large protest banner in front of an abandoned old building.,Personas mostrando un mensaje en una lona.
d610d450edbc8b5c,An aerial view of a city with a river flowing through it.,Vista aérea de un poblado rodeado de áreas verdes y un lago en medio.
d6230876fa2bfc98,A view of a long beach by the ocean.,"Quioscos, mesas, sillas de playa a la orilla del mar, cielo azul, luz de sol"
d6324c6b6084c36e,An aerial view of a tree filled hilly landscape with a large clearing in the middle.,Vista aérea de una pradera en las montañas rodeada por un bosque espeso
d6359353f8e5035c,Modern style dancer posing as a photo freak.,Bailarina de ballet con vestido negro realizando un split en el aire
d63cd00c3221030d,Military helicopter at the airport.,"Helicóptero militar estacionado en un aeropuerto, cielo nublado"
d64bb4beb6d8c220,A red classic car parked in a grassy field next to another car and a shed is behind them.,Coche clásico color rojo estacionado sobre el pasto verde a la luz del día
d654f8eecaa80873,Samsung mx-hs8500 home theater on the white floor.,Sistema de audio con bocinas color negro y luces en una superficie blanca
d659c7ebafce8858,Different cars and dry trees next to it.,Camioneta pickup color plateado con las puertas y el cofre abierto estacionada bajo el sol
d68ade93a0557471,A franz liszt academy of music.,Fachada exterior de un edificio antiguo con detalles tallados en las columnas
d68e73e97acd90ea,Two young men playing guitar on the stage.,"Dos hombres jóvenes en un escenario bajo reflectores, tocando bajo y guitarra"
d6aa3bb3151faf3b,A bamboo raft on the dirty lake.,Pequeño artefacto de madera con contenedores de plástico en un estanque bajo el sol
d6acd3518dd753ee,An owl perched on a platform with trees nearby.,Primer plano de un búho posado en una pieza de metal a la luz del sol
d6b8b01e4ce6950a,Men with snowboards posing on a snow covered mountain slope.,Hombres bien abrigados descansando durante una escalada en montaña nevada
d6c2c556422a1e69,Sos device with a red button placed next to handicap access point.,Poste de metal con botón de emergencia en una sala de paredes blancas
d6cb0681d690a473,The sliced chocolate cake with cherries in a white plate on table.,"Pastel de chocolate, zarzamora y uvas cortado sobre una mesa"
d6d5db4bd0d3c95a,A clutch with circular washers placed on its edge lying outdoors on a wooden floor.,Pieza de metal sobre una mesa de madera con imanes circulares pegados
d6f4b50a6e17f839,Black retro car on the road.,Auto de colección antiguo negro estacionado en la calle
d713f0c4a2d36acc,Inside a tent.,Ventana vista desde adentro a través de una cortina semitransparente
d741bda6e9282f76,A person on the bridge in the forest.,Persona caminando sobre un puente en medio de la naturaleza
d79fa0afb56e3469,The silhouette of a person walking in a tunnel.,Siluetas de personas caminando dentro de construcción antigua
d7a86d7f6a8fe2b1,Medieval castle ruins.,Jardín de una residencia antigua con gente al fondo
d7ad8d5cb493f400,The small church tower and bell beside the buildings under the cloudy sky.,Torre de una iglesia ortodoxa con edificio moderno al fondo
d7b23ee786433932,A museum is in between the city.,Vista desde lo alto de una parte de la ciudad con un gran edificio al centro
d7dc85b4608af0f9,An aerial view of a whitewater raft carrying people passing between two large boulders.,Personas en bote en los rápidos del rio rodeado de naturaleza
d7dd84d0dd6c9f44,Old wooden frame with golden border designs.,Acercamiento de cuadro de viejos arcos de metal
d7ddf2c6620849bb,Mountains and clouds.,"Campo, cabaña, bosque y montañas altas"
d7eba42baf784273,Two men and cycles are surrounded by trees.,Dos hombres en bicicleta en la montaña y naturaleza
d7f35b2524e07b11,A blue car on the road.,"Automovil azul moderno en el camino, naturaleza y cielo con nubes"
d7f6f48f6304330e,Reflection of trees in the water.,"Lago, bosque y cielo nublado"
d81457f83620a244,An architecture beside the traffic signal in the dark background.,Exterior de bonito estadio moderno y avenida
d84270c074d0c907,Rottweiler stands on the floor.,Perro rottweiler en el pórtico de casa con jardín y cuarto de servicio
